yaw,pitch,roll
-43.35525935,0.762925149,2.660353495
-42.72259268,0.601783396,2.552954574
-42.2591766,0.325456813,2.094547351
-42.02480449,0.181500911,1.958665231
-42.18154629,0.111277377,1.938428975
-42.82178356,0.104254379,1.978507196
-43.27618116,0.169281986,2.078402391
-43.1319416,0.882905136,1.985429691
-43.09447377,0.820365514,1.809860774
-42.66911626,0.369075476,1.977035136
-42.02301312,0.381982201,2.1687377
-41.38531789,0.307788286,2.01946373
-41.85924733,0.221711331,1.773831517
-42.48984286,0.37885559,1.980449462
-42.29684483,0.527040948,1.998566233
-41.71737784,0.231241054,1.886443002
-41.46690712,-0.008062667,1.643259095
-40.88876536,0.194705974,1.962587306
-40.24940681,0.117851464,1.964280284
-39.98545403,0.108637401,1.863289181
-40.35949543,0.102893396,1.789476907
-40.51258459,0.016513667,1.780272271
-41.0165764,0.062016743,1.755236221
-41.62946646,0.034580617,1.915483086
-42.0899834,0.320918172,2.372578004
-41.91100681,0.526984942,2.19684158
-41.96141877,0.330395471,2.207983584
-42.55139479,0.424767086,2.211307905
-43.02157137,0.298851026,2.2519477
-42.57358038,0.177788645,2.242887475
-41.90500326,0.053089988,2.147448446
-41.3998274,-0.248329878,2.150215693
-40.80859763,-0.11164752,2.338975076
-40.34287184,0.124267142,1.794843228
-40.02696288,0.725316121,1.595694207
-40.1929911,0.711066229,1.968341382
-40.08025875,0.040265246,1.86886949
-39.69951285,-0.641791781,2.044808637
-39.29333888,-0.740130826,2.276233649
-38.74344687,0.008475602,2.133993527
-37.93545128,0.347758123,1.93048286
-37.34228393,-0.076745606,1.915330573
-36.56347998,0.386093084,2.314883143
-35.85473699,0.347332651,2.494401805
-34.99457015,0.577324161,2.474611856
-33.46905341,1.295922798,2.685289085
-32.32596162,1.31802918,2.017220945
-30.77903944,1.892974831,1.799700601
-29.49783838,1.874263541,1.458747438
-28.03130487,1.970509054,1.379497726
-25.72848075,2.379272457,1.794746663
-23.22738923,2.469370048,1.450702992
-20.546693,2.374319843,1.48812409
-17.98982944,2.019864802,1.236399879
-15.7853395,1.273767647,0.863156843
-13.48990478,0.587420111,0.738010097
-11.77351276,-0.238878991,0.387577627
-10.62159264,-0.721639504,-0.195477801
-9.944470666,-0.734655665,-0.470011023
-9.06733932,-0.922398922,0.07532164
-7.549069449,-1.066872221,0.741912487
-6.200478207,-0.72079032,1.183934983
-5.182322865,0.054531325,1.528448126
-4.377089949,0.640387363,2.146736408
-3.761666469,1.383223659,2.225671706
-2.743916313,2.031514088,2.420607153
-1.908284371,2.675482661,2.123052089
-0.939574082,2.985449253,2.33453778
-0.049918341,3.016426985,2.790710961
0.755255757,2.764701963,2.70547369
1.19562088,2.887951428,2.047018859
1.785976025,3.537508403,1.865815505
1.876550349,3.048205179,1.681968204
2.505977404,2.563560082,1.988190991
2.964020144,2.414150248,1.531605397
2.713181966,1.915399089,1.091305018
2.766670325,1.654365084,1.20674522
2.855153842,1.983971878,1.942350608
2.859763476,2.483474977,2.538937325
2.861843705,2.697100888,1.798852601
3.170955584,2.754662689,1.214001397
3.625520928,2.719393536,0.947051613
3.635906789,2.53886561,0.659849588
3.53816596,2.902579072,0.649725383
3.647833545,2.837383087,0.467939178
3.307137893,2.663879753,0.00848402
1.962621041,2.585401376,-0.368921629
1.032363621,1.838248406,-0.458127588
0.333014842,1.411313463,-0.012496797
-0.485888213,1.93260667,0.608970112
-1.163523384,2.666404983,0.852694881
-1.435314161,2.770670395,0.756531663
-2.368954424,2.148025922,0.307179146
-3.346371579,1.479339923,-0.007101743
-4.424536871,1.9317204,0.525855638
-6.161474456,2.646112077,0.876642137
-7.752519253,3.037804031,1.519956787
-9.604747218,2.495486281,1.097951933
-11.30089863,1.87100716,0.63561307
-12.40592071,2.230261645,0.790046116
-13.6442779,2.800492752,1.148351041
-14.64319198,2.560061488,1.314497079
-16.2328284,2.107539737,0.845366615
-18.2041887,1.901286673,0.912136967
-19.87321211,2.397517786,1.356761752
-21.67872096,2.901873242,0.863831417
-22.30127892,3.013817919,0.940576689
-23.67346632,2.742872594,0.372336058
-25.20273567,2.962567822,0.69219062
-26.6713495,3.160605359,0.873950902
-28.40742182,2.975487906,0.597841822
-29.92173527,3.009615352,1.076347492
-31.42651129,2.656512623,0.985664123
-32.69109598,2.914158768,0.951074494
-33.07564968,2.488354988,0.659420025
-33.6161322,1.993205642,0.215647826
-33.57357491,1.81976131,0.10344233
-33.5050688,1.553970047,-0.064234002
-33.42021181,1.154380405,0.000935923
-33.79863905,0.379671882,0.425061561
-34.41073565,-0.213327198,1.176361469
-34.93622992,-0.561458517,2.054156465
-35.95665656,-0.750671198,2.176740172
-36.98435556,-0.76195099,2.224164713
-37.90188546,-0.638406284,2.460925546
-38.74591108,-0.586394633,2.27715254
-39.33632971,-0.062834217,2.338212684
-39.61321057,0.044019889,2.869313904
-39.21186462,-0.488753033,2.89113819
-39.12749674,-0.642141853,2.356418939
-39.57168697,-0.921770176,1.924656928
-40.04512683,-0.669810777,1.825479683
-39.39761816,-0.443699016,1.942988128
-38.65552392,-0.189993292,2.009924206
-38.08849142,-0.430442178,1.577969739
-38.45060973,-0.402253167,1.52258323
-38.4368029,-0.047394687,1.368050615
-37.93203194,0.266776864,1.365803
-37.23871542,0.504087596,1.10328165
-36.99613656,0.326123938,1.094008677
-37.50300887,0.10496279,1.278266208
-37.74007639,0.423994868,1.198290756
-38.22901414,0.510766107,0.942642186
-38.78749038,0.357211713,1.028638266
-39.17460657,0.357969498,1.184781662
-38.99927933,0.49683237,1.083853112
-38.9879378,0.617543699,0.766999392
-38.45907794,0.994908633,1.223062019
-37.77251524,0.965764829,1.493175554
-37.21066992,0.621341172,1.239558909
-37.64809215,0.789859104,0.720491439
-37.94289287,1.153524429,0.746514078
-37.5916916,1.111012766,0.561740378
-37.27056402,1.147402343,0.553170373
-37.22856281,0.90801465,1.013122011
-36.68948883,1.434049742,0.862389843
-36.34089361,1.262166691,0.41573912
-36.88595709,0.906247341,0.29161032
-37.43631537,0.864260828,0.690636409
-37.46313295,0.751852843,0.787463193
-36.76789515,0.691268892,0.7365894
-36.73815635,0.866718947,0.812542734
-36.79721933,0.789617044,0.680792341
-37.0057143,0.574086879,0.628036541
-37.0816283,0.407898646,1.016316197
-37.7021126,0.288703665,0.715544806
-38.21969248,0.456402995,0.944503291
-38.14191697,0.390824264,1.06051745
-37.85232288,0.167991372,0.86946604
-37.69836372,0.195893654,0.943081114
-37.08275432,0.511563306,1.163201314
-36.41893024,0.546118354,1.030874299
-35.81623212,0.632567481,1.045023507
-35.17654338,0.729850133,0.787218209
-34.96238832,0.572136574,0.646730442
-35.59883485,0.435656725,0.452870176
-36.23033974,0.456717225,0.659038071
-36.83106172,0.545510754,0.963176886
-36.75801199,0.813542422,0.774636229
-36.94070394,0.872073902,0.762065294
-36.47168345,0.989614317,0.770393595
-36.28652739,0.80955489,0.683452291
-36.57988229,0.756316741,0.585938611
-37.20152831,0.696490913,0.337346293
-37.77737501,0.978410848,0.528397174
-37.20621757,1.061908193,0.885552674
-36.5973384,0.766303127,0.881565883
-36.33818406,0.855492408,0.535348518
-36.68259909,1.090593378,0.457532724
-36.71822744,1.100763744,0.59587592
-36.25623954,0.745484415,0.814402915
-36.08004387,0.74402852,0.962950169
-36.43775051,0.912948753,0.796248824
-37.06228787,1.088307333,0.994295951
-37.26951799,0.972726931,1.110927013
-36.70230274,1.22451505,1.501897211
-36.03458209,1.226770419,1.665009027
-35.52990153,0.854978986,1.54473926
-36.1566706,0.850795345,1.493643355
-36.36365381,1.168011362,1.187334984
-36.78378095,0.902057248,0.961911961
-37.29375037,0.732524016,1.227985904
-37.41331773,0.813992307,1.150368802
-37.18900582,0.536320714,0.802270355
-36.76482824,0.402012515,0.585031333
-36.1836302,0.592527131,0.798125322
-35.55939631,0.5318109,1.011516315
-35.49256692,0.549826796,0.564353612
-36.05674077,0.331131099,0.131076029
-36.71842366,0.257500099,0.006945149
-36.78647653,0.435004746,0.496987953
-36.17751836,0.536110074,0.35587019
-36.10491562,0.46304746,0.071718375
-36.76789923,0.347694941,0.023150963
-37.34857642,0.442999686,0.439620904
-37.72778562,1.003968056,0.756277901
-38.18909452,0.964918285,0.97231532
-38.69087373,0.667776534,1.091545724
-39.21720403,1.087672719,1.166664182
-39.70032018,0.855348422,1.37069251
-39.1106009,0.707474222,1.642876805
-38.52391393,0.593442438,1.32786345
-38.09376663,0.6890754,0.706576841
-37.54676276,0.640688678,0.277798025
-37.16907155,0.718700009,0.31172472
-37.53972755,1.018281148,0.697657927
-37.60846346,0.996382186,0.538978678
-37.70474641,0.864138206,0.747942368
-37.99215265,0.662187108,0.798575313
-37.87355439,0.866703933,0.701052244
-37.44265445,1.026651794,0.728045685
-36.82206677,0.704347386,0.701609903
-36.88423957,0.850826054,0.7532421
-36.96751313,0.989492259,0.994614449
-36.95624538,1.155947769,0.563210562
-36.46713965,1.214093073,0.50089783
-35.96415945,0.664273901,0.449718722
-35.63438964,0.599942578,0.634578402
-35.61386559,0.698613861,0.391248001
-35.61459875,0.827172362,0.583127225
-36.13928013,0.673135371,0.148923822
-36.78882604,0.547553451,0.041246452
-37.42167028,0.556623435,0.299388229
-38.03137375,0.602089049,0.592706361
-38.26374967,0.64645469,0.672544866
-37.81748575,0.845518265,0.856238579
-37.16525497,0.860195731,1.029760857
-36.88628978,1.126051594,0.794308943
-37.47041235,1.466305967,0.575449373
-37.86078932,1.037470406,0.736719692
-37.28778138,0.886464393,1.116435778
-36.61588484,0.923860676,1.225774256
-36.02723199,0.958549071,0.862723967
-36.47510986,0.841625326,0.531499403
-37.06480231,1.090729044,0.792936045
